n01743605,python
n01741232,indigo_snake
n01741232,gopher_snake
n01741232,Drymarchon_corais
n01757901,ground_rattler
n01757901,massasauga
n01757901,Sistrurus_miliaris
n01756733,rock_rattlesnake
n01756733,Crotalus_lepidus
n01736796,eastern_ground_snake
n01736796,Potamophis_striatula
n01736796,Haldea_striatula
n01755952,canebrake_rattlesnake
n01755952,canebrake_rattler
n01755952,Crotalus_horridus_atricaudatus
n01746727,Asian_coral_snake
n01729322,hognose_snake
n01729322,puff_adder
n01729322,sand_viper
n01735577,ribbon_snake
n01735577,Thamnophis_sauritus
n01739647,lyre_snake
n01751748,sea_snake
n01742821,rosy_boa
n01742821,Lichanura_trivirgata
n01744270,Indian_python
n01744270,Python_molurus
n01727646,colubrid_snake
n01727646,colubrid
n01748389,asp
n01748389,Egyptian_cobra
n01748389,Naja_haje
n01753488,horned_viper
n01753488,cerastes
n01753488,sand_viper
n01753488,horned_asp
n01753488,Cerastes_cornutus
n01746952,African_coral_snake
n01746952,Aspidelaps_lubricus
n01733466,glossy_snake
n01733466,Arizona_elegans
n01734104,pine_snake
n01730307,rough_green_snake
n01730307,Opheodrys_aestivus
n01733757,bull_snake
n01733757,bull-snake
n01753032,puff_adder
n01753032,Bitis_arietans
n01757343,speckled_rattlesnake
n01757343,Crotalus_mitchellii
n01731137,blue_racer
n01731137,Coluber_constrictor_flaviventris
n01751036,krait
n01750743,Australian_blacksnake
n01750743,Pseudechis_porphyriacus
n01744401,rock_python
n01744401,rock_snake
n01744401,Python_sebae
n01752736,asp
n01752736,asp_viper
n01752736,Vipera_aspis
n01743936,carpet_snake
n01743936,Python_variegatus
n01743936,Morelia_spilotes_variegatus
n01741943,boa
n01737728,water_moccasin
n01730563,green_snake
n01736375,ground_snake
n01736375,Sonora_semiannulata
n01735439,common_garter_snake
n01735439,Thamnophis_sirtalis
n01732789,black_rat_snake
n01732789,blacksnake
n01732789,pilot_blacksnake
n01732789,mountain_blacksnake
n01732789,Elaphe_obsoleta
n01729672,leaf-nosed_snake
n01739094,black-headed_snake
n01749742,black_mamba
n01749742,Dendroaspis_augusticeps
n01747589,copperhead
n01747589,Denisonia_superba
n01756089,prairie_rattlesnake
n01756089,prairie_rattler
n01756089,Western_rattlesnake
n01756089,Crotalus_viridis
n01738065,viperine_grass_snake
n01738065,Natrix_maura
n01753180,gaboon_viper
n01753180,Bitis_gabonica
n01757677,massasauga
n01757677,massasauga_rattler
n01757677,Sistrurus_catenatus
n01758141,fer-de-lance
n01758141,Bothrops_atrops
n01746359,coral_snake
n01746359,Old_World_coral_snake
n01746191,western_coral_snake
n01746191,Micruroides_euryxanthus
n01755581,diamondback
n01755581,diamondback_rattlesnake
n01755581,Crotalus_adamanteus
n01737875,grass_snake
n01737875,ring_snake
n01737875,ringed_snake
n01737875,Natrix_natrix
n01742447,rubber_boa
n01742447,tow-headed_snake
n01742447,Charina_bottae
n01745484,coral_snake
n01745484,harlequin-snake
n01745484,New_World_coral_snake
n01735728,Western_ribbon_snake
n01735728,Thamnophis_proximus
n01735189,garter_snake
n01735189,grass_snake
n01728266,hoop_snake
n01737472,common_water_snake
n01737472,banded_water_snake
n01737472,Natrix_sipedon
n01737472,Nerodia_sipedon
n01732989,chicken_snake
n01749244,ringhals
n01749244,rinkhals
n01749244,spitting_snake
n01749244,Hemachatus_haemachatus
n01749582,mamba
n01745902,eastern_coral_snake
n01745902,Micrurus_fulvius
n01740885,western_blind_snake
n01740885,Leptotyphlops_humilis
n01728572,thunder_snake
n01728572,worm_snake
n01728572,Carphophis_amoenus
n01757115,Mojave_rattlesnake
n01757115,Crotalus_scutulatus
n01739871,Sonoran_lyre_snake
n01739871,Trimorphodon_lambda
n01751472,taipan
n01751472,Oxyuranus_scutellatus
n01745125,elapid
n01745125,elapid_snake
n01739381,vine_snake
n01731277,horseshoe_whipsnake
n01731277,Coluber_hippocrepis
n01747285,Australian_coral_snake
n01747285,Rhynchoelaps_australis
n01744555,amethystine_python
n01753959,pit_viper
n01751215,banded_krait
n01751215,banded_adder
n01751215,Bungarus_fasciatus
n01732244,rat_snake
n01729977,green_snake
n01729977,grass_snake
n01730185,smooth_green_snake
n01730185,Opheodrys_vernalis
n01741562,constrictor
n01737021,water_snake
n01730812,racer
n01738601,sand_snake
n01754370,copperhead
n01754370,Agkistrodon_contortrix
n01740551,blind_snake
n01740551,worm_snake
