,"file_name","image_type","predicted_index","possible_label"
59,"lemon_ILSVRC2012_val_00048264_lf.jpg","triceratops",51,"triceratops"
60,"swine_ILSVRC2012_val_00007278_lf.jpg","toilet paper",999,"toilet paper"
61,"helmet_ILSVRC2012_val_00047186_lf.jpg","keyboard space bar",810,"keyboard space bar"
62,"mug_ILSVRC2012_val_00025548_lf.jpg","product packet / packaging",692,"product packet / packaging"
63,"flower_ILSVRC2012_val_00022139_lf.jpg","daisy",985,"daisy"
64,"crocodilian_ILSVRC2012_val_00037166_lf.jpg","shoji screen / room divider",789,"shoji screen / room divider"
65,"guitar_ILSVRC2012_val_00029538_lf.jpg","Band-Aid",419,"Band-Aid"
66,"corn_ILSVRC2012_val_00019250_lf.jpg","lab coat",617,"lab coat"
67,"chair_ILSVRC2012_val_00001953_lf.jpg","folding chair",559,"folding chair"
68,"bear_ILSVRC2012_val_00011967_lf.jpg","pajamas",697,"pajamas"
69,"cat_ILSVRC2012_val_00038913_lf.jpg","velvet fabric",885,"velvet fabric"
70,"squirrel_ILSVRC2012_val_00023383_lf.jpg","velvet fabric",885,"velvet fabric"
71,"fish_ILSVRC2012_val_00021994_lf.jpg","computer keyboard",508,"computer keyboard"
72,"snake_ILSVRC2012_val_00024301_lf.jpg","chain-link fence",489,"chain-link fence"
73,"helmet_ILSVRC2012_val_00049691_lf.jpg","clothes iron",606,"clothes iron"
74,"squirrel_ILSVRC2012_val_00024584_lf.jpg","miniskirt",655,"miniskirt"
75,"acorn_ILSVRC2012_val_00028557_lf.jpg","tights",638,"tights"
76,"pineapple_ILSVRC2012_val_00023804_lf.jpg","pineapple",953,"pineapple"
77,"crab_ILSVRC2012_val_00034670_lf.jpg","academic gown",400,"academic gown"
78,"shoe_ILSVRC2012_val_00034558_lf.jpg","keyboard space bar",810,"keyboard space bar"
79,"corn_ILSVRC2012_val_00030375_lf.jpg","shower cap",793,"shower cap"
80,"elephant_ILSVRC2012_val_00018263_lf.jpg","velvet fabric",885,"velvet fabric"
81,"hammer_ILSVRC2012_val_00015583_lf.jpg","computer keyboard",508,"computer keyboard"
82,"lobster_ILSVRC2012_val_00017039_lf.jpg","pajamas",697,"pajamas"
83,"crocodilian_ILSVRC2012_val_00018666_lf.jpg","pajamas",697,"pajamas"
84,"dryer_ILSVRC2012_val_00044460_lf.jpg","computer keyboard",508,"computer keyboard"
85,"car_ILSVRC2012_val_00010455_lf.jpg","car wheel",479,"car wheel"
86,"frog_ILSVRC2012_val_00041279_lf.jpg","pajamas",697,"pajamas"
87,"dryer_ILSVRC2012_val_00013313_lf.jpg","computer keyboard",508,"computer keyboard"
88,"hippopotamus_ILSVRC2012_val_00006991_lf.jpg","pajamas",697,"pajamas"
89,"car_ILSVRC2012_val_00037492_lf.jpg","paper towel",700,"paper towel"
90,"cabbage_ILSVRC2012_val_00007752_lf.jpg","tights",638,"tights"
91,"bellpepper_ILSVRC2012_val_00048089_lf.jpg","clogs",502,"clogs"
92,"snail_ILSVRC2012_val_00045031_lf.jpg","product packet / packaging",692,"product packet / packaging"
93,"car_ILSVRC2012_val_00034824_lf.jpg","bulletproof vest",465,"bulletproof vest"
94,"elephant_ILSVRC2012_val_00040375_lf.jpg","pajamas",697,"pajamas"
95,"snake_ILSVRC2012_val_00006751_lf.jpg","computer keyboard",508,"computer keyboard"
96,"helmet_ILSVRC2012_val_00032342_lf.jpg","hard disk drive",592,"hard disk drive"
97,"crocodilian_ILSVRC2012_val_00038287_lf.jpg","shoji screen / room divider",789,"shoji screen / room divider"
98,"microwave_ILSVRC2012_val_00037721_lf.jpg","Band-Aid",419,"Band-Aid"
99,"flower_ILSVRC2012_val_00039137_lf.jpg","daisy",985,"daisy"
100,"pineapple_ILSVRC2012_val_00012582_lf.jpg","pajamas",697,"pajamas"
101,"rabbit_ILSVRC2012_val_00044412_lf.jpg","velvet fabric",885,"velvet fabric"
102,"monkey_ILSVRC2012_val_00025615_lf.jpg","pajamas",697,"pajamas"
103,"spider_ILSVRC2012_val_00029156_lf.jpg","honeycomb",599,"honeycomb"
104,"frog_ILSVRC2012_val_00014735_lf.jpg","tights",638,"tights"
105,"spider_ILSVRC2012_val_00039661_lf.jpg","computer keyboard",508,"computer keyboard"
106,"shoe_ILSVRC2012_val_00020303_lf.jpg","tights",638,"tights"
107,"chair_ILSVRC2012_val_00004120_lf.jpg","folding chair",559,"folding chair"
108,"lobster_ILSVRC2012_val_00047059_lf.jpg","pajamas",697,"pajamas"
109,"lemon_ILSVRC2012_val_00045149_lf.jpg","baguette",930,"baguette"
110,"bird_ILSVRC2012_val_00028363_lf.jpg","pajamas",697,"pajamas"
111,"tiger_ILSVRC2012_val_00005323_lf.jpg","pajamas",697,"pajamas"
112,"clock_ILSVRC2012_val_00035461_lf.jpg","disc brake",535,"disc brake"
113,"mushroom_ILSVRC2012_val_00021713_lf.jpg","paper towel",700,"paper towel"
114,"bellpepper_ILSVRC2012_val_00009973_lf.jpg","binoculars",447,"binoculars"
115,"shoe_ILSVRC2012_val_00019717_lf.jpg","miniskirt",655,"miniskirt"
116,"bird_ILSVRC2012_val_00030545_lf.jpg","miniskirt",655,"miniskirt"
117,"tiger_ILSVRC2012_val_00048186_lf.jpg","zebra",340,"zebra"
118,"swine_ILSVRC2012_val_00031491_lf.jpg","tights",638,"tights"
119,"butterfly_ILSVRC2012_val_00025307_lf.jpg","lab coat",617,"lab coat"
120,"fish_ILSVRC2012_val_00021343_lf.jpg","computer keyboard",508,"computer keyboard"
121,"bear_ILSVRC2012_val_00041813_lf.jpg","pajamas",697,"pajamas"
122,"banana_ILSVRC2012_val_00038819_lf.jpg","bulletproof vest",465,"bulletproof vest"
123,"camel_ILSVRC2012_val_00006200_lf.jpg","dishcloth",533,"dishcloth"
124,"bird_ILSVRC2012_val_00004344_lf.jpg","swimming cap",433,"swimming cap"
125,"apple_ILSVRC2012_val_00045087_lf.jpg","ping-pong ball",722,"ping-pong ball"
126,"hippopotamus_ILSVRC2012_val_00003302_lf.jpg","tights",638,"tights"
127,"snail_ILSVRC2012_val_00018951_lf.jpg","tights",638,"tights"
128,"cat_ILSVRC2012_val_00031180_lf.jpg","toilet paper",999,"toilet paper"
129,"pineapple_ILSVRC2012_val_00009015_lf.jpg","pajamas",697,"pajamas"
130,"rabbit_ILSVRC2012_val_00021667_lf.jpg","pajamas",697,"pajamas"
131,"snake_ILSVRC2012_val_00013400_lf.jpg","shoji screen / room divider",789,"shoji screen / room divider"
132,"hippopotamus_ILSVRC2012_val_00045847_lf.jpg","pajamas",697,"pajamas"
133,"bird_ILSVRC2012_val_00007153_lf.jpg","tights",638,"tights"
134,"gun_ILSVRC2012_val_00018910_lf.jpg","pan flute",699,"pan flute"
135,"guitar_ILSVRC2012_val_00036762_lf.jpg","computer keyboard",508,"computer keyboard"
136,"bee_ILSVRC2012_val_00042015_lf.jpg","shoji screen / room divider",789,"shoji screen / room divider"
137,"squirrel_ILSVRC2012_val_00048792_lf.jpg","shoji screen / room divider",789,"shoji screen / room divider"
138,"fish_ILSVRC2012_val_00014195_lf.jpg","velvet fabric",885,"velvet fabric"
139,"frog_ILSVRC2012_val_00033769_lf.jpg","pajamas",697,"pajamas"
140,"clock_ILSVRC2012_val_00041461_lf.jpg","analog clock",409,"analog clock"
141,"butterfly_ILSVRC2012_val_00042436_lf.jpg","pajamas",697,"pajamas"
142,"lemon_ILSVRC2012_val_00038325_lf.jpg","paper towel",700,"paper towel"
143,"clock_ILSVRC2012_val_00017693_lf.jpg","bulletproof vest",465,"bulletproof vest"
144,"monkey_ILSVRC2012_val_00003631_lf.jpg","tights",638,"tights"
145,"strawberry_ILSVRC2012_val_00031440_lf.jpg","bagel",931,"bagel"
146,"horse_ILSVRC2012_val_00017358_lf.jpg","computer keyboard",508,"computer keyboard"
147,"gun_ILSVRC2012_val_00002840_lf.jpg","miniskirt",655,"miniskirt"
148,"acorn_ILSVRC2012_val_00031536_lf.jpg","shower cap",793,"shower cap"
149,"camel_ILSVRC2012_val_00015872_lf.jpg","pajamas",697,"pajamas"
150,"bear_ILSVRC2012_val_00031906_lf.jpg","velvet fabric",885,"velvet fabric"
151,"strawberry_ILSVRC2012_val_00023739_lf.jpg","burrito",965,"burrito"
152,"airplane_ILSVRC2012_val_00011168_lf.jpg","computer keyboard",508,"computer keyboard"
153,"broccoli_ILSVRC2012_val_00004207_lf.jpg","computer keyboard",508,"computer keyboard"
154,"bee_ILSVRC2012_val_00002566_lf.jpg","paper towel",700,"paper towel"
155,"mushroom_ILSVRC2012_val_00040625_lf.jpg","Band-Aid",419,"Band-Aid"
156,"tiger_ILSVRC2012_val_00030651_lf.jpg","pajamas",697,"pajamas"
157,"elephant_ILSVRC2012_val_00035479_lf.jpg","computer keyboard",508,"computer keyboard"
158,"spider_ILSVRC2012_val_00029756_lf.jpg","pajamas",697,"pajamas"
159,"butterfly_ILSVRC2012_val_00015608_lf.jpg","pajamas",697,"pajamas"
160,"broccoli_ILSVRC2012_val_00027637_lf.jpg","velvet fabric",885,"velvet fabric"
161,"mushroom_ILSVRC2012_val_00039698_lf.jpg","keyboard space bar",810,"keyboard space bar"
162,"strawberry_ILSVRC2012_val_00035170_lf.jpg","bulletproof vest",465,"bulletproof vest"
163,"clock_ILSVRC2012_val_00028769_lf.jpg","harmonica",593,"harmonica"
164,"flower_ILSVRC2012_val_00048934_lf.jpg","daisy",985,"daisy"
165,"turtle_ILSVRC2012_val_00047941_lf.jpg","product packet / packaging",692,"product packet / packaging"
166,"airplane_ILSVRC2012_val_00023781_lf.jpg","centipede",79,"centipede"
167,"corn_ILSVRC2012_val_00010495_lf.jpg","velvet fabric",885,"velvet fabric"
168,"crab_ILSVRC2012_val_00003272_lf.jpg","academic gown",400,"academic gown"
169,"bear_ILSVRC2012_val_00020441_lf.jpg","pajamas",697,"pajamas"
170,"rabbit_ILSVRC2012_val_00013125_lf.jpg","pajamas",697,"pajamas"
171,"lobster_ILSVRC2012_val_00002502_lf.jpg","pajamas",697,"pajamas"
172,"banana_ILSVRC2012_val_00021860_lf.jpg","toilet paper",999,"toilet paper"
173,"strawberry_ILSVRC2012_val_00037522_lf.jpg","pajamas",697,"pajamas"
174,"hammer_ILSVRC2012_val_00003387_lf.jpg","pajamas",697,"pajamas"
175,"corn_ILSVRC2012_val_00007467_lf.jpg","tights",638,"tights"
176,"helmet_ILSVRC2012_val_00016289_lf.jpg","toilet paper",999,"toilet paper"
177,"airplane_ILSVRC2012_val_00030531_lf.jpg","keyboard space bar",810,"keyboard space bar"
178,"gun_ILSVRC2012_val_00003457_lf.jpg","matchstick",644,"matchstick"
179,"broccoli_ILSVRC2012_val_00019851_lf.jpg","tights",638,"tights"
180,"turtle_ILSVRC2012_val_00049782_lf.jpg","shower cap",793,"shower cap"
181,"dog_ILSVRC2012_val_00028881_lf.jpg","pajamas",697,"pajamas"
182,"cabbage_ILSVRC2012_val_00037102_lf.jpg","velvet fabric",885,"velvet fabric"
183,"camel_ILSVRC2012_val_00003409_lf.jpg","computer keyboard",508,"computer keyboard"
184,"crocodilian_ILSVRC2012_val_00038647_lf.jpg","shoji screen / room divider",789,"shoji screen / room divider"
185,"helmet_ILSVRC2012_val_00013302_lf.jpg","toilet paper",999,"toilet paper"
186,"apple_ILSVRC2012_val_00020655_lf.jpg","computer keyboard",508,"computer keyboard"
187,"apple_ILSVRC2012_val_00034820_lf.jpg","Dutch oven",544,"Dutch oven"
188,"horse_ILSVRC2012_val_00032126_lf.jpg","paper towel",700,"paper towel"
189,"monkey_ILSVRC2012_val_00027323_lf.jpg","shoji screen / room divider",789,"shoji screen / room divider"
190,"apple_ILSVRC2012_val_00000023_lf.jpg","toilet paper",999,"toilet paper"
191,"hammer_ILSVRC2012_val_00032002_lf.jpg","balaclava ski mask",796,"balaclava ski mask"
192,"hippopotamus_ILSVRC2012_val_00032449_lf.jpg","shower curtain",794,"shower curtain"
193,"snake_ILSVRC2012_val_00027631_lf.jpg","pajamas",697,"pajamas"
194,"car_ILSVRC2012_val_00005456_lf.jpg","filing cabinet",553,"filing cabinet"
195,"hammer_ILSVRC2012_val_00001110_lf.jpg","velvet fabric",885,"velvet fabric"
196,"hippopotamus_ILSVRC2012_val_00038747_lf.jpg","cardigan",474,"cardigan"
197,"broccoli_ILSVRC2012_val_00013519_lf.jpg","tights",638,"tights"
198,"chair_ILSVRC2012_val_00012771_lf.jpg","cardboard box / carton",478,"cardboard box / carton"
199,"lobster_ILSVRC2012_val_00036759_lf.jpg","shoji screen / room divider",789,"shoji screen / room divider"
200,"mug_ILSVRC2012_val_00043571_lf.jpg","toilet paper",999,"toilet paper"
201,"cat_ILSVRC2012_val_00001341_lf.jpg","tights",638,"tights"
202,"microwave_ILSVRC2012_val_00042691_lf.jpg","bulletproof vest",465,"bulletproof vest"
203,"broccoli_ILSVRC2012_val_00043347_lf.jpg","velvet fabric",885,"velvet fabric"
204,"shoe_ILSVRC2012_val_00048970_lf.jpg","tights",638,"tights"
205,"bee_ILSVRC2012_val_00045227_lf.jpg","honeycomb",599,"honeycomb"
206,"camel_ILSVRC2012_val_00011354_lf.jpg","computer keyboard",508,"computer keyboard"
207,"cabbage_ILSVRC2012_val_00027632_lf.jpg","velvet fabric",885,"velvet fabric"
208,"dryer_ILSVRC2012_val_00038783_lf.jpg","tights",638,"tights"
209,"pineapple_ILSVRC2012_val_00029522_lf.jpg","pajamas",697,"pajamas"
210,"squirrel_ILSVRC2012_val_00035501_lf.jpg","pajamas",697,"pajamas"
211,"crab_ILSVRC2012_val_00004462_lf.jpg","pajamas",697,"pajamas"
212,"elephant_ILSVRC2012_val_00032620_lf.jpg","pajamas",697,"pajamas"
213,"frog_ILSVRC2012_val_00022660_lf.jpg","computer keyboard",508,"computer keyboard"
214,"banana_ILSVRC2012_val_00049606_lf.jpg","Band-Aid",419,"Band-Aid"
215,"banana_ILSVRC2012_val_00003412_lf.jpg","computer keyboard",508,"computer keyboard"
216,"dog_ILSVRC2012_val_00046583_lf.jpg","pajamas",697,"pajamas"
217,"gun_ILSVRC2012_val_00012180_lf.jpg","bulletproof vest",465,"bulletproof vest"
218,"bellpepper_ILSVRC2012_val_00003536_lf.jpg","clogs",502,"clogs"
219,"snail_ILSVRC2012_val_00046248_lf.jpg","pajamas",697,"pajamas"
220,"mug_ILSVRC2012_val_00025893_lf.jpg","bulletproof vest",465,"bulletproof vest"
221,"mushroom_ILSVRC2012_val_00009394_lf.jpg","tights",638,"tights"
222,"bear_ILSVRC2012_val_00038263_lf.jpg","pajamas",697,"pajamas"
223,"elephant_ILSVRC2012_val_00011247_lf.jpg","toilet paper",999,"toilet paper"
224,"lemon_ILSVRC2012_val_00028823_lf.jpg","cabbage",936,"cabbage"
225,"gun_ILSVRC2012_val_00016796_lf.jpg","miniskirt",655,"miniskirt"
226,"bird_ILSVRC2012_val_00017028_lf.jpg","pajamas",697,"pajamas"
227,"fish_ILSVRC2012_val_00032417_lf.jpg","shower cap",793,"shower cap"
228,"swine_ILSVRC2012_val_00011892_lf.jpg","velvet fabric",885,"velvet fabric"
229,"turtle_ILSVRC2012_val_00024666_lf.jpg","tights",638,"tights"
230,"pineapple_ILSVRC2012_val_00024461_lf.jpg","pineapple",953,"pineapple"
231,"microwave_ILSVRC2012_val_00038763_lf.jpg","filing cabinet",553,"filing cabinet"
232,"hammer_ILSVRC2012_val_00028069_lf.jpg","computer keyboard",508,"computer keyboard"
233,"rabbit_ILSVRC2012_val_00006108_lf.jpg","pajamas",697,"pajamas"
234,"shoe_ILSVRC2012_val_00033141_lf.jpg","bulletproof vest",465,"bulletproof vest"
235,"horse_ILSVRC2012_val_00029082_lf.jpg","computer keyboard",508,"computer keyboard"
236,"guitar_ILSVRC2012_val_00019484_lf.jpg","computer keyboard",508,"computer keyboard"
237,"mug_ILSVRC2012_val_00020276_lf.jpg","toilet paper",999,"toilet paper"
238,"bellpepper_ILSVRC2012_val_00000423_lf.jpg","clogs",502,"clogs"
239,"dryer_ILSVRC2012_val_00046673_lf.jpg","filing cabinet",553,"filing cabinet"
