,"file_name","image_type","predicted_index","possible_label"
408,"bear_ILSVRC2012_val_00038263_l.jpg","brown bear",294,"brown bear"
409,"bee_ILSVRC2012_val_00042015_l.jpg","cicada",316,"cicada"
410,"dog_ILSVRC2012_val_00010378_l.jpg","Old English Sheepdog",229,"Old English Sheepdog"
411,"elephant_ILSVRC2012_val_00032620_l.jpg","African bush elephant",386,"African bush elephant"
412,"bellpepper_ILSVRC2012_val_00000423_l.jpg","megalith",649,"megalith"
413,"crab_ILSVRC2012_val_00008705_l.jpg","Dungeness crab",118,"Dungeness crab"
414,"lemon_ILSVRC2012_val_00038325_l.jpg","Gila monster",45,"Gila monster"
415,"hippopotamus_ILSVRC2012_val_00045847_l.jpg","hippopotamus",344,"hippopotamus"
416,"shoe_ILSVRC2012_val_00020303_l.jpg","cowboy boot",514,"cowboy boot"
417,"dryer_ILSVRC2012_val_00027635_l.jpg","hair dryer",589,"hair dryer"
418,"camel_ILSVRC2012_val_00006200_l.jpg","cauldron",469,"cauldron"
419,"crocodilian_ILSVRC2012_val_00038287_l.jpg","Gila monster",45,"Gila monster"
420,"crocodilian_ILSVRC2012_val_00018666_l.jpg","Gila monster",45,"Gila monster"
421,"guitar_ILSVRC2012_val_00021556_l.jpg","drumstick",542,"drumstick"
422,"banana_ILSVRC2012_val_00046575_l.jpg","megalith",649,"megalith"
423,"bird_ILSVRC2012_val_00007153_l.jpg","fig",952,"fig"
424,"swine_ILSVRC2012_val_00007278_l.jpg","pig",341,"pig"
425,"spider_ILSVRC2012_val_00029156_l.jpg","tick",78,"tick"
426,"snail_ILSVRC2012_val_00001959_l.jpg","snail",113,"snail"
427,"clock_ILSVRC2012_val_00035392_l.jpg","analog clock",409,"analog clock"
428,"camel_ILSVRC2012_val_00003409_l.jpg","arabian camel",354,"arabian camel"
429,"acorn_ILSVRC2012_val_00028557_l.jpg","volcano",980,"volcano"
430,"frog_ILSVRC2012_val_00033769_l.jpg","Gila monster",45,"Gila monster"
431,"acorn_ILSVRC2012_val_00013791_l.jpg","Gila monster",45,"Gila monster"
432,"dog_ILSVRC2012_val_00028881_l.jpg","lab coat",617,"lab coat"
433,"car_ILSVRC2012_val_00010455_l.jpg","sports car",817,"sports car"
434,"hammer_ILSVRC2012_val_00001110_l.jpg","megalith",649,"megalith"
435,"helmet_ILSVRC2012_val_00032342_l.jpg","football helmet",560,"football helmet"
436,"gun_ILSVRC2012_val_00018910_l.jpg","revolver",763,"revolver"
437,"microwave_ILSVRC2012_val_00037721_l.jpg","microwave oven",651,"microwave oven"
438,"hippopotamus_ILSVRC2012_val_00006991_l.jpg","promontory",976,"promontory"
439,"snail_ILSVRC2012_val_00046248_l.jpg","hen of the woods mushroom",996,"hen of the woods mushroom"
440,"frog_ILSVRC2012_val_00014735_l.jpg","Dungeness crab",118,"Dungeness crab"
441,"mushroom_ILSVRC2012_val_00009394_l.jpg","sea urchin",328,"sea urchin"
442,"snail_ILSVRC2012_val_00018951_l.jpg","snail",113,"snail"
443,"turtle_ILSVRC2012_val_00024666_l.jpg","box turtle",37,"box turtle"
444,"airplane_ILSVRC2012_val_00011168_l.jpg","airliner",404,"airliner"
445,"broccoli_ILSVRC2012_val_00019851_l.jpg","hen of the woods mushroom",996,"hen of the woods mushroom"
446,"turtle_ILSVRC2012_val_00036345_l.jpg","leatherback sea turtle",34,"leatherback sea turtle"
447,"spider_ILSVRC2012_val_00039661_l.jpg","spider web",815,"spider web"
448,"clock_ILSVRC2012_val_00041461_l.jpg","analog clock",409,"analog clock"
449,"snake_ILSVRC2012_val_00014926_l.jpg","night snake",60,"night snake"
450,"flower_ILSVRC2012_val_00048934_l.jpg","spindle",816,"spindle"
451,"lobster_ILSVRC2012_val_00017039_l.jpg","American lobster",122,"American lobster"
452,"guitar_ILSVRC2012_val_00029538_l.jpg","acoustic guitar",402,"acoustic guitar"
453,"chair_ILSVRC2012_val_00041720_l.jpg","throne",857,"throne"
454,"chair_ILSVRC2012_val_00001953_l.jpg","rocking chair",765,"rocking chair"
455,"bellpepper_ILSVRC2012_val_00048089_l.jpg","butternut squash",942,"butternut squash"
456,"banana_ILSVRC2012_val_00003412_l.jpg","hatchet",596,"hatchet"
457,"turtle_ILSVRC2012_val_00049782_l.jpg","mud turtle",35,"mud turtle"
458,"rabbit_ILSVRC2012_val_00027435_l.jpg","fox squirrel",335,"fox squirrel"
459,"mushroom_ILSVRC2012_val_00039698_l.jpg","mushroom",947,"mushroom"
460,"dog_ILSVRC2012_val_00046583_l.jpg","Whippet",172,"Whippet"
461,"dryer_ILSVRC2012_val_00044460_l.jpg","hair dryer",589,"hair dryer"
462,"bird_ILSVRC2012_val_00004344_l.jpg","jay",17,"jay"
463,"crab_ILSVRC2012_val_00004462_l.jpg","rock crab",119,"rock crab"
464,"monkey_ILSVRC2012_val_00003631_l.jpg","gorilla",366,"gorilla"
465,"broccoli_ILSVRC2012_val_00004207_l.jpg","hen of the woods mushroom",996,"hen of the woods mushroom"
466,"hippopotamus_ILSVRC2012_val_00038747_l.jpg","hippopotamus",344,"hippopotamus"
467,"tiger_ILSVRC2012_val_00005323_l.jpg","tiger",292,"tiger"
468,"cabbage_ILSVRC2012_val_00019287_l.jpg","megalith",649,"megalith"
469,"snail_ILSVRC2012_val_00023958_l.jpg","snail",113,"snail"
470,"pineapple_ILSVRC2012_val_00009015_l.jpg","pineapple",953,"pineapple"
471,"shoe_ILSVRC2012_val_00033141_l.jpg","sandal",774,"sandal"
472,"apple_ILSVRC2012_val_00012232_l.jpg","Granny Smith apple",948,"Granny Smith apple"
473,"horse_ILSVRC2012_val_00032126_l.jpg","common sorrel horse",339,"common sorrel horse"
474,"monkey_ILSVRC2012_val_00025615_l.jpg","triceratops",51,"triceratops"
475,"elephant_ILSVRC2012_val_00040375_l.jpg","African bush elephant",386,"African bush elephant"
476,"bear_ILSVRC2012_val_00041813_l.jpg","sloth bear",297,"sloth bear"
477,"flower_ILSVRC2012_val_00039137_l.jpg","daisy",985,"daisy"
478,"fish_ILSVRC2012_val_00021343_l.jpg","snoek fish",389,"snoek fish"
479,"car_ILSVRC2012_val_00034824_l.jpg","race car",751,"race car"
