,"file_name","image_type","predicted_index","possible_label"
263,"flower_ILSVRC2012_val_00013936_cd.jpg","mountain",970,"mountain"
264,"pineapple_ILSVRC2012_val_00009015_cd.jpg","maze",646,"maze"
265,"bellpepper_ILSVRC2012_val_00028090_cd.jpg","mountain",970,"mountain"
266,"lobster_ILSVRC2012_val_00002502_cd.jpg","mountain",970,"mountain"
267,"tiger_ILSVRC2012_val_00048186_cd.jpg","Flat-Coated Retriever",205,"Flat-Coated Retriever"
268,"mushroom_ILSVRC2012_val_00021713_cd.jpg","mushroom",947,"mushroom"
269,"mushroom_ILSVRC2012_val_00038421_cd.jpg","night snake",60,"night snake"
270,"chair_ILSVRC2012_val_00001953_cd.jpg","rocking chair",765,"rocking chair"
271,"gun_ILSVRC2012_val_00018910_cd.jpg","muzzle",676,"muzzle"
272,"spider_ILSVRC2012_val_00029756_cd.jpg","maze",646,"maze"
273,"butterfly_ILSVRC2012_val_00042436_cd.jpg","mountain",970,"mountain"
274,"mushroom_ILSVRC2012_val_00039698_cd.jpg","mountain",970,"mountain"
275,"rabbit_ILSVRC2012_val_00013125_cd.jpg","muzzle",676,"muzzle"
276,"shoe_ILSVRC2012_val_00020303_cd.jpg","maze",646,"maze"
277,"car_ILSVRC2012_val_00010455_cd.jpg","mountain",970,"mountain"
278,"tiger_ILSVRC2012_val_00015897_cd.jpg","Curly-coated Retriever",206,"Curly-coated Retriever"
279,"broccoli_ILSVRC2012_val_00019851_cd.jpg","spindle",816,"spindle"
280,"crab_ILSVRC2012_val_00008705_cd.jpg","Flat-Coated Retriever",205,"Flat-Coated Retriever"
281,"lobster_ILSVRC2012_val_00036759_cd.jpg","muzzle",676,"muzzle"
282,"horse_ILSVRC2012_val_00008317_cd.jpg","muzzle",676,"muzzle"
283,"airplane_ILSVRC2012_val_00033920_cd.jpg","gorilla",366,"gorilla"
284,"elephant_ILSVRC2012_val_00040375_cd.jpg","Asian elephant",385,"Asian elephant"
285,"camel_ILSVRC2012_val_00003409_cd.jpg","arabian camel",354,"arabian camel"
286,"cat_ILSVRC2012_val_00038913_cd.jpg","maze",646,"maze"
287,"cat_ILSVRC2012_val_00001341_cd.jpg","maze",646,"maze"
288,"dog_ILSVRC2012_val_00030058_cd.jpg","maze",646,"maze"
289,"flower_ILSVRC2012_val_00022139_cd.jpg","maze",646,"maze"
290,"dog_ILSVRC2012_val_00012566_cd.jpg","Flat-Coated Retriever",205,"Flat-Coated Retriever"
291,"squirrel_ILSVRC2012_val_00048792_cd.jpg","maze",646,"maze"
292,"lemon_ILSVRC2012_val_00034286_cd.jpg","mountain",970,"mountain"
293,"flower_ILSVRC2012_val_00048934_cd.jpg","eggnog",969,"eggnog"
294,"turtle_ILSVRC2012_val_00049782_cd.jpg","maze",646,"maze"
295,"gun_ILSVRC2012_val_00003457_cd.jpg","muzzle",676,"muzzle"
296,"guitar_ILSVRC2012_val_00029538_cd.jpg","maze",646,"maze"
297,"snake_ILSVRC2012_val_00014926_cd.jpg","muzzle",676,"muzzle"
298,"mushroom_ILSVRC2012_val_00040625_cd.jpg","maze",646,"maze"
299,"monkey_ILSVRC2012_val_00030191_cd.jpg","maze",646,"maze"
300,"horse_ILSVRC2012_val_00017358_cd.jpg","common sorrel horse",339,"common sorrel horse"
301,"squirrel_ILSVRC2012_val_00042981_cd.jpg","maze",646,"maze"
302,"strawberry_ILSVRC2012_val_00023739_cd.jpg","spindle",816,"spindle"
303,"lobster_ILSVRC2012_val_00017039_cd.jpg","mountain",970,"mountain"
304,"turtle_ILSVRC2012_val_00036345_cd.jpg","maze",646,"maze"
305,"snail_ILSVRC2012_val_00023958_cd.jpg","maze",646,"maze"
306,"bellpepper_ILSVRC2012_val_00000423_cd.jpg","pier",718,"pier"
307,"pineapple_ILSVRC2012_val_00023804_cd.jpg","valley",979,"valley"
308,"pineapple_ILSVRC2012_val_00024461_cd.jpg","maze",646,"maze"
309,"hammer_ILSVRC2012_val_00003387_cd.jpg","muzzle",676,"muzzle"
310,"car_ILSVRC2012_val_00034824_cd.jpg","earth star fungus",995,"earth star fungus"
311,"shoe_ILSVRC2012_val_00019717_cd.jpg","cloak",501,"cloak"
312,"broccoli_ILSVRC2012_val_00043347_cd.jpg","maze",646,"maze"
313,"snake_ILSVRC2012_val_00013400_cd.jpg","beach",978,"beach"
314,"fish_ILSVRC2012_val_00021343_cd.jpg","mountain",970,"mountain"
315,"hippopotamus_ILSVRC2012_val_00038747_cd.jpg","Flat-Coated Retriever",205,"Flat-Coated Retriever"
316,"broccoli_ILSVRC2012_val_00027637_cd.jpg","mountain",970,"mountain"
317,"mug_ILSVRC2012_val_00027194_cd.jpg","drink pitcher",725,"drink pitcher"
318,"crab_ILSVRC2012_val_00011922_cd.jpg","mountain",970,"mountain"
319,"gun_ILSVRC2012_val_00016796_cd.jpg","mountain",970,"mountain"
320,"crab_ILSVRC2012_val_00034670_cd.jpg","horse chestnut seed",990,"horse chestnut seed"
321,"airplane_ILSVRC2012_val_00030531_cd.jpg","muzzle",676,"muzzle"
322,"shoe_ILSVRC2012_val_00048970_cd.jpg","mountain",970,"mountain"
323,"acorn_ILSVRC2012_val_00013791_cd.jpg","maze",646,"maze"
324,"hammer_ILSVRC2012_val_00028069_cd.jpg","sea anemone",108,"sea anemone"
325,"rabbit_ILSVRC2012_val_00044412_cd.jpg","monitor",664,"monitor"
326,"acorn_ILSVRC2012_val_00028557_cd.jpg","thatched roof",853,"thatched roof"
327,"butterfly_ILSVRC2012_val_00035074_cd.jpg","maze",646,"maze"
328,"hippopotamus_ILSVRC2012_val_00006991_cd.jpg","maze",646,"maze"
329,"mug_ILSVRC2012_val_00025893_cd.jpg","drink pitcher",725,"drink pitcher"
330,"gun_ILSVRC2012_val_00012180_cd.jpg","muzzle",676,"muzzle"
331,"acorn_ILSVRC2012_val_00012754_cd.jpg","mountain",970,"mountain"
332,"dog_ILSVRC2012_val_00010378_cd.jpg","maze",646,"maze"
333,"chair_ILSVRC2012_val_00041720_cd.jpg","park bench",703,"park bench"
334,"squirrel_ILSVRC2012_val_00035501_cd.jpg","promontory",976,"promontory"
335,"dryer_ILSVRC2012_val_00013313_cd.jpg","mountain",970,"mountain"
336,"mug_ILSVRC2012_val_00020276_cd.jpg","drink pitcher",725,"drink pitcher"
337,"camel_ILSVRC2012_val_00013553_cd.jpg","mountain",970,"mountain"
338,"guitar_ILSVRC2012_val_00021556_cd.jpg","Flat-Coated Retriever",205,"Flat-Coated Retriever"
339,"bird_ILSVRC2012_val_00028363_cd.jpg","mountain",970,"mountain"
340,"butterfly_ILSVRC2012_val_00015608_cd.jpg","mountain",970,"mountain"
341,"monkey_ILSVRC2012_val_00003631_cd.jpg","maze",646,"maze"
342,"bear_ILSVRC2012_val_00041813_cd.jpg","monitor",664,"monitor"
343,"airplane_ILSVRC2012_val_00011168_cd.jpg","spindle",816,"spindle"
344,"lobster_ILSVRC2012_val_00047059_cd.jpg","mountain",970,"mountain"
345,"rabbit_ILSVRC2012_val_00006108_cd.jpg","maze",646,"maze"
346,"chair_ILSVRC2012_val_00044181_cd.jpg","folding chair",559,"folding chair"
347,"spider_ILSVRC2012_val_00026030_cd.jpg","maze",646,"maze"
348,"broccoli_ILSVRC2012_val_00004207_cd.jpg","mountain",970,"mountain"
349,"dryer_ILSVRC2012_val_00027635_cd.jpg","mountain",970,"mountain"
350,"turtle_ILSVRC2012_val_00009376_cd.jpg","mountain",970,"mountain"
351,"fish_ILSVRC2012_val_00047320_cd.jpg","muzzle",676,"muzzle"
352,"snail_ILSVRC2012_val_00045031_cd.jpg","website",916,"website"
353,"car_ILSVRC2012_val_00037492_cd.jpg","mountain",970,"mountain"
354,"frog_ILSVRC2012_val_00010287_cd.jpg","mountain",970,"mountain"
355,"fish_ILSVRC2012_val_00032417_cd.jpg","mountain",970,"mountain"
356,"guitar_ILSVRC2012_val_00036762_cd.jpg","electric guitar",546,"electric guitar"
357,"crocodilian_ILSVRC2012_val_00010826_cd.jpg","southern black widow",75,"southern black widow"
358,"mug_ILSVRC2012_val_00043571_cd.jpg","drink pitcher",725,"drink pitcher"
359,"hammer_ILSVRC2012_val_00032002_cd.jpg","hatchet",596,"hatchet"
360,"chair_ILSVRC2012_val_00012771_cd.jpg","maze",646,"maze"
361,"snake_ILSVRC2012_val_00027631_cd.jpg","muzzle",676,"muzzle"
362,"horse_ILSVRC2012_val_00032126_cd.jpg","maze",646,"maze"
363,"lemon_ILSVRC2012_val_00048264_cd.jpg","maze",646,"maze"
364,"frog_ILSVRC2012_val_00041279_cd.jpg","mountain",970,"mountain"
365,"bellpepper_ILSVRC2012_val_00048089_cd.jpg","mountain",970,"mountain"
366,"lemon_ILSVRC2012_val_00038325_cd.jpg","pier",718,"pier"
367,"spider_ILSVRC2012_val_00008805_cd.jpg","maze",646,"maze"
368,"bear_ILSVRC2012_val_00031906_cd.jpg","mountain",970,"mountain"
369,"elephant_ILSVRC2012_val_00035479_cd.jpg","monitor",664,"monitor"
370,"bee_ILSVRC2012_val_00017418_cd.jpg","mountain",970,"mountain"
371,"squirrel_ILSVRC2012_val_00023383_cd.jpg","maze",646,"maze"
372,"flower_ILSVRC2012_val_00019320_cd.jpg","mountain",970,"mountain"
373,"guitar_ILSVRC2012_val_00019484_cd.jpg","drumstick",542,"drumstick"
374,"monkey_ILSVRC2012_val_00027323_cd.jpg","Flat-Coated Retriever",205,"Flat-Coated Retriever"
375,"cat_ILSVRC2012_val_00000796_cd.jpg","mountain",970,"mountain"
376,"elephant_ILSVRC2012_val_00018263_cd.jpg","mountain",970,"mountain"
377,"apple_ILSVRC2012_val_00000023_cd.jpg","pier",718,"pier"
378,"flower_ILSVRC2012_val_00039137_cd.jpg","maze",646,"maze"
379,"banana_ILSVRC2012_val_00049606_cd.jpg","Christmas stocking",496,"Christmas stocking"
380,"snail_ILSVRC2012_val_00046248_cd.jpg","mountain",970,"mountain"
381,"hammer_ILSVRC2012_val_00015583_cd.jpg","hammer",587,"hammer"
382,"bird_ILSVRC2012_val_00017028_cd.jpg","maze",646,"maze"
383,"bird_ILSVRC2012_val_00007153_cd.jpg","maze",646,"maze"
384,"car_ILSVRC2012_val_00005456_cd.jpg","mountain",970,"mountain"
385,"crab_ILSVRC2012_val_00004462_cd.jpg","cauldron",469,"cauldron"
386,"dryer_ILSVRC2012_val_00044460_cd.jpg","mountain",970,"mountain"
387,"hammer_ILSVRC2012_val_00001110_cd.jpg","maze",646,"maze"
388,"bee_ILSVRC2012_val_00042015_cd.jpg","mountain",970,"mountain"
389,"gun_ILSVRC2012_val_00002840_cd.jpg","muzzle",676,"muzzle"
390,"rabbit_ILSVRC2012_val_00021667_cd.jpg","maze",646,"maze"
391,"frog_ILSVRC2012_val_00022660_cd.jpg","maze",646,"maze"
392,"crocodilian_ILSVRC2012_val_00038287_cd.jpg","muzzle",676,"muzzle"
393,"spider_ILSVRC2012_val_00039661_cd.jpg","pinwheel",723,"pinwheel"
394,"crocodilian_ILSVRC2012_val_00038647_cd.jpg","maze",646,"maze"
395,"acorn_ILSVRC2012_val_00031536_cd.jpg","mountain",970,"mountain"
396,"bird_ILSVRC2012_val_00030545_cd.jpg","mountain",970,"mountain"
397,"crocodilian_ILSVRC2012_val_00037166_cd.jpg","maze",646,"maze"
398,"fish_ILSVRC2012_val_00021994_cd.jpg","mountain",970,"mountain"
399,"bird_ILSVRC2012_val_00004344_cd.jpg","quill",749,"quill"
400,"helmet_ILSVRC2012_val_00032342_cd.jpg","matchstick",644,"matchstick"
401,"bear_ILSVRC2012_val_00038263_cd.jpg","maze",646,"maze"
402,"bee_ILSVRC2012_val_00014008_cd.jpg","mountain",970,"mountain"
403,"turtle_ILSVRC2012_val_00024666_cd.jpg","mountain",970,"mountain"
404,"mug_ILSVRC2012_val_00025548_cd.jpg","drink pitcher",725,"drink pitcher"
405,"spider_ILSVRC2012_val_00029156_cd.jpg","spindle",816,"spindle"
406,"apple_ILSVRC2012_val_00045087_cd.jpg","maze",646,"maze"
407,"bear_ILSVRC2012_val_00011967_cd.jpg","muzzle",676,"muzzle"
408,"snake_ILSVRC2012_val_00024301_cd.jpg","sarong",775,"sarong"
409,"camel_ILSVRC2012_val_00015872_cd.jpg","muzzle",676,"muzzle"
410,"swine_ILSVRC2012_val_00011892_cd.jpg","monitor",664,"monitor"
