,"file_name","image_type","predicted_index","possible_label"
524,"snake_ILSVRC2012_val_00027631_st.jpg","suit",834,"suit"
525,"crab_ILSVRC2012_val_00004462_st.jpg","sarong",775,"sarong"
526,"squirrel_ILSVRC2012_val_00024584_st.jpg","earth star fungus",995,"earth star fungus"
527,"microwave_ILSVRC2012_val_00027917_st.jpg","minivan",656,"minivan"
528,"bird_ILSVRC2012_val_00028363_st.jpg","T-shirt",610,"T-shirt"
529,"guitar_ILSVRC2012_val_00029538_st.jpg","shoe store",788,"shoe store"
530,"helmet_ILSVRC2012_val_00016289_st.jpg","sandbar",977,"sandbar"
531,"frog_ILSVRC2012_val_00014735_st.jpg","soup bowl",809,"soup bowl"
532,"chair_ILSVRC2012_val_00044181_st.jpg","folding chair",559,"folding chair"
533,"airplane_ILSVRC2012_val_00033920_st.jpg","airliner",404,"airliner"
534,"monkey_ILSVRC2012_val_00030191_st.jpg","quilt",750,"quilt"
535,"flower_ILSVRC2012_val_00039137_st.jpg","comic book",917,"comic book"
536,"cat_ILSVRC2012_val_00038913_st.jpg","tile roof",858,"tile roof"
537,"squirrel_ILSVRC2012_val_00035501_st.jpg","hunting bow",456,"hunting bow"
538,"mushroom_ILSVRC2012_val_00040625_st.jpg","valley",979,"valley"
539,"shoe_ILSVRC2012_val_00034558_st.jpg","mask",643,"mask"
540,"dryer_ILSVRC2012_val_00046673_st.jpg","mountain",970,"mountain"
541,"camel_ILSVRC2012_val_00006200_st.jpg","muzzle",676,"muzzle"
542,"corn_ILSVRC2012_val_00010495_st.jpg","honeycomb",599,"honeycomb"
543,"butterfly_ILSVRC2012_val_00042436_st.jpg","hair clip",584,"hair clip"
544,"tiger_ILSVRC2012_val_00038124_st.jpg","wool",911,"wool"
545,"fish_ILSVRC2012_val_00014195_st.jpg","Petri dish",712,"Petri dish"
546,"spider_ILSVRC2012_val_00008805_st.jpg","bikini",445,"bikini"
547,"monkey_ILSVRC2012_val_00003631_st.jpg","mountain",970,"mountain"
548,"rabbit_ILSVRC2012_val_00013125_st.jpg","sock",806,"sock"
549,"acorn_ILSVRC2012_val_00045517_st.jpg","mitten",658,"mitten"
550,"guitar_ILSVRC2012_val_00019484_st.jpg","suit",834,"suit"
551,"horse_ILSVRC2012_val_00008317_st.jpg","quilt",750,"quilt"
552,"bellpepper_ILSVRC2012_val_00003536_st.jpg","website",916,"website"
553,"guitar_ILSVRC2012_val_00033765_st.jpg","monitor",664,"monitor"
554,"bee_ILSVRC2012_val_00017418_st.jpg","lab coat",617,"lab coat"
555,"horse_ILSVRC2012_val_00029082_st.jpg","website",916,"website"
556,"microwave_ILSVRC2012_val_00042691_st.jpg","vase",883,"vase"
557,"bear_ILSVRC2012_val_00011967_st.jpg","mountain",970,"mountain"
558,"monkey_ILSVRC2012_val_00030362_st.jpg","fire screen",556,"fire screen"
559,"fish_ILSVRC2012_val_00021343_st.jpg","hunting bow",456,"hunting bow"
560,"bear_ILSVRC2012_val_00038263_st.jpg","T-shirt",610,"T-shirt"
561,"strawberry_ILSVRC2012_val_00023739_st.jpg","planetarium",727,"planetarium"
562,"turtle_ILSVRC2012_val_00047941_st.jpg","planetarium",727,"planetarium"
563,"frog_ILSVRC2012_val_00041279_st.jpg","Gila monster",45,"Gila monster"
564,"dryer_ILSVRC2012_val_00013313_st.jpg","hatchet",596,"hatchet"
565,"horse_ILSVRC2012_val_00011600_st.jpg","ox",345,"ox"
566,"snail_ILSVRC2012_val_00046248_st.jpg","mask",643,"mask"
567,"broccoli_ILSVRC2012_val_00043347_st.jpg","coral fungus",991,"coral fungus"
568,"crab_ILSVRC2012_val_00011922_st.jpg","quilt",750,"quilt"
569,"fish_ILSVRC2012_val_00032417_st.jpg","thatched roof",853,"thatched roof"
570,"lobster_ILSVRC2012_val_00028657_st.jpg","hunting bow",456,"hunting bow"
571,"bear_ILSVRC2012_val_00031906_st.jpg","sloth bear",297,"sloth bear"
572,"car_ILSVRC2012_val_00037492_st.jpg","car mirror",475,"car mirror"
573,"strawberry_ILSVRC2012_val_00031440_st.jpg","Petri dish",712,"Petri dish"
574,"bird_ILSVRC2012_val_00030545_st.jpg","cloak",501,"cloak"
575,"apple_ILSVRC2012_val_00012232_st.jpg","website",916,"website"
576,"hammer_ILSVRC2012_val_00028069_st.jpg","scabbard",777,"scabbard"
577,"monkey_ILSVRC2012_val_00027323_st.jpg","quilt",750,"quilt"
578,"broccoli_ILSVRC2012_val_00027637_st.jpg","cloak",501,"cloak"
579,"acorn_ILSVRC2012_val_00028557_st.jpg","mountain",970,"mountain"
580,"corn_ILSVRC2012_val_00030375_st.jpg","hair clip",584,"hair clip"
581,"camel_ILSVRC2012_val_00013553_st.jpg","cloak",501,"cloak"
582,"snail_ILSVRC2012_val_00045031_st.jpg","valley",979,"valley"
583,"chair_ILSVRC2012_val_00001953_st.jpg","rocking chair",765,"rocking chair"
584,"elephant_ILSVRC2012_val_00018263_st.jpg","vase",883,"vase"
585,"strawberry_ILSVRC2012_val_00037522_st.jpg","coral fungus",991,"coral fungus"
586,"shoe_ILSVRC2012_val_00019717_st.jpg","suit",834,"suit"
587,"turtle_ILSVRC2012_val_00049782_st.jpg","website",916,"website"
588,"pineapple_ILSVRC2012_val_00009015_st.jpg","bikini",445,"bikini"
589,"acorn_ILSVRC2012_val_00012754_st.jpg","night snake",60,"night snake"
590,"hippopotamus_ILSVRC2012_val_00038747_st.jpg","quilt",750,"quilt"
591,"dryer_ILSVRC2012_val_00038783_st.jpg","suit",834,"suit"
592,"banana_ILSVRC2012_val_00046575_st.jpg","mountain",970,"mountain"
593,"cat_ILSVRC2012_val_00001341_st.jpg","ox",345,"ox"
594,"gun_ILSVRC2012_val_00016796_st.jpg","muzzle",676,"muzzle"
595,"bee_ILSVRC2012_val_00042015_st.jpg","hunting bow",456,"hunting bow"
596,"flower_ILSVRC2012_val_00013936_st.jpg","earth star fungus",995,"earth star fungus"
597,"hippopotamus_ILSVRC2012_val_00003302_st.jpg","volcano",980,"volcano"
598,"bellpepper_ILSVRC2012_val_00028090_st.jpg","website",916,"website"
599,"snake_ILSVRC2012_val_00014926_st.jpg","rifle",764,"rifle"
600,"squirrel_ILSVRC2012_val_00042981_st.jpg","mountain",970,"mountain"
601,"butterfly_ILSVRC2012_val_00013795_st.jpg","cloak",501,"cloak"
602,"microwave_ILSVRC2012_val_00038763_st.jpg","sarong",775,"sarong"
603,"helmet_ILSVRC2012_val_00047186_st.jpg","hatchet",596,"hatchet"
604,"cat_ILSVRC2012_val_00031180_st.jpg","sarong",775,"sarong"
605,"cabbage_ILSVRC2012_val_00027632_st.jpg","assault rifle",413,"assault rifle"
606,"shoe_ILSVRC2012_val_00048970_st.jpg","sock",806,"sock"
607,"tiger_ILSVRC2012_val_00015897_st.jpg","Curly-coated Retriever",206,"Curly-coated Retriever"
608,"airplane_ILSVRC2012_val_00011168_st.jpg","trimaran",871,"trimaran"
609,"helmet_ILSVRC2012_val_00049691_st.jpg","night snake",60,"night snake"
610,"swine_ILSVRC2012_val_00016806_st.jpg","mountain",970,"mountain"
611,"lemon_ILSVRC2012_val_00048264_st.jpg","promontory",976,"promontory"
612,"lemon_ILSVRC2012_val_00038325_st.jpg","keyboard space bar",810,"keyboard space bar"
613,"spider_ILSVRC2012_val_00029156_st.jpg","Gila monster",45,"Gila monster"
614,"horse_ILSVRC2012_val_00017358_st.jpg","mountain",970,"mountain"
615,"dog_ILSVRC2012_val_00012566_st.jpg","cloak",501,"cloak"
616,"chair_ILSVRC2012_val_00041720_st.jpg","couch",831,"couch"
617,"fish_ILSVRC2012_val_00047320_st.jpg","promontory",976,"promontory"
618,"cabbage_ILSVRC2012_val_00019287_st.jpg","megalith",649,"megalith"
619,"swine_ILSVRC2012_val_00014171_st.jpg","quilt",750,"quilt"
620,"spider_ILSVRC2012_val_00029756_st.jpg","megalith",649,"megalith"
621,"bee_ILSVRC2012_val_00014008_st.jpg","night snake",60,"night snake"
622,"banana_ILSVRC2012_val_00038819_st.jpg","mountain",970,"mountain"
623,"gun_ILSVRC2012_val_00018910_st.jpg","military uniform",652,"military uniform"
624,"frog_ILSVRC2012_val_00010287_st.jpg","cloak",501,"cloak"
625,"snail_ILSVRC2012_val_00018951_st.jpg","popsicle",929,"popsicle"
626,"clock_ILSVRC2012_val_00017693_st.jpg","vase",883,"vase"
627,"bird_ILSVRC2012_val_00007153_st.jpg","quilt",750,"quilt"
628,"turtle_ILSVRC2012_val_00036345_st.jpg","Kerry Blue Terrier",183,"Kerry Blue Terrier"
629,"bird_ILSVRC2012_val_00017028_st.jpg","quilt",750,"quilt"
630,"snake_ILSVRC2012_val_00024301_st.jpg","T-shirt",610,"T-shirt"
631,"hammer_ILSVRC2012_val_00015583_st.jpg","megalith",649,"megalith"
632,"corn_ILSVRC2012_val_00019250_st.jpg","honeycomb",599,"honeycomb"
633,"frog_ILSVRC2012_val_00022660_st.jpg","quilt",750,"quilt"
634,"banana_ILSVRC2012_val_00003412_st.jpg","mountain",970,"mountain"
635,"acorn_ILSVRC2012_val_00013791_st.jpg","Gila monster",45,"Gila monster"
636,"hammer_ILSVRC2012_val_00001110_st.jpg","promontory",976,"promontory"
637,"elephant_ILSVRC2012_val_00035479_st.jpg","quilt",750,"quilt"
638,"pineapple_ILSVRC2012_val_00029522_st.jpg","night snake",60,"night snake"
639,"crocodilian_ILSVRC2012_val_00038647_st.jpg","flatworm",110,"flatworm"
640,"corn_ILSVRC2012_val_00007467_st.jpg","fire screen",556,"fire screen"
641,"crab_ILSVRC2012_val_00034670_st.jpg","bra",459,"bra"
642,"snake_ILSVRC2012_val_00013400_st.jpg","eel",390,"eel"
643,"clock_ILSVRC2012_val_00028769_st.jpg","vase",883,"vase"
644,"tiger_ILSVRC2012_val_00005323_st.jpg","revolver",763,"revolver"
645,"dryer_ILSVRC2012_val_00044460_st.jpg","grand piano",579,"grand piano"
646,"dog_ILSVRC2012_val_00028881_st.jpg","quilt",750,"quilt"
647,"gun_ILSVRC2012_val_00012180_st.jpg","pool table",736,"pool table"
648,"elephant_ILSVRC2012_val_00011247_st.jpg","quilt",750,"quilt"
649,"squirrel_ILSVRC2012_val_00048792_st.jpg","quilt",750,"quilt"
650,"bear_ILSVRC2012_val_00020441_st.jpg","muzzle",676,"muzzle"
651,"car_ILSVRC2012_val_00010455_st.jpg","minivan",656,"minivan"
652,"spider_ILSVRC2012_val_00039661_st.jpg","scorpion",71,"scorpion"
653,"rabbit_ILSVRC2012_val_00027435_st.jpg","cloak",501,"cloak"
654,"snake_ILSVRC2012_val_00006751_st.jpg","sea snake",65,"sea snake"
655,"dog_ILSVRC2012_val_00046583_st.jpg","wok",909,"wok"
656,"butterfly_ILSVRC2012_val_00015608_st.jpg","bow tie",457,"bow tie"
657,"car_ILSVRC2012_val_00034824_st.jpg","race car",751,"race car"
658,"lobster_ILSVRC2012_val_00036759_st.jpg","quilt",750,"quilt"
659,"flower_ILSVRC2012_val_00019320_st.jpg","garbage truck",569,"garbage truck"
660,"hippopotamus_ILSVRC2012_val_00032449_st.jpg","triceratops",51,"triceratops"
661,"swine_ILSVRC2012_val_00007278_st.jpg","mountain",970,"mountain"
662,"flower_ILSVRC2012_val_00022139_st.jpg","tiger",292,"tiger"
663,"car_ILSVRC2012_val_00037128_st.jpg","hatchet",596,"hatchet"
664,"lobster_ILSVRC2012_val_00047059_st.jpg","hunting bow",456,"hunting bow"
665,"strawberry_ILSVRC2012_val_00048023_st.jpg","Gila monster",45,"Gila monster"
666,"monkey_ILSVRC2012_val_00025615_st.jpg","valley",979,"valley"
667,"apple_ILSVRC2012_val_00000023_st.jpg","megalith",649,"megalith"
668,"clock_ILSVRC2012_val_00035461_st.jpg","oil filter",686,"oil filter"
669,"squirrel_ILSVRC2012_val_00023383_st.jpg","revolver",763,"revolver"
670,"horse_ILSVRC2012_val_00032126_st.jpg","valley",979,"valley"
671,"rabbit_ILSVRC2012_val_00006108_st.jpg","muzzle",676,"muzzle"
672,"helmet_ILSVRC2012_val_00013302_st.jpg","jay",17,"jay"
673,"broccoli_ILSVRC2012_val_00019851_st.jpg","valley",979,"valley"
674,"bellpepper_ILSVRC2012_val_00000423_st.jpg","Gila monster",45,"Gila monster"
675,"dryer_ILSVRC2012_val_00027635_st.jpg","rifle",764,"rifle"
676,"guitar_ILSVRC2012_val_00021556_st.jpg","paddle",693,"paddle"
677,"mug_ILSVRC2012_val_00025548_st.jpg","drink pitcher",725,"drink pitcher"
678,"banana_ILSVRC2012_val_00021860_st.jpg","paddle",693,"paddle"
679,"mug_ILSVRC2012_val_00025893_st.jpg","Petri dish",712,"Petri dish"
680,"guitar_ILSVRC2012_val_00036762_st.jpg","acoustic guitar",402,"acoustic guitar"
681,"gun_ILSVRC2012_val_00002840_st.jpg","jeans",608,"jeans"
682,"apple_ILSVRC2012_val_00020655_st.jpg","website",916,"website"
683,"hippopotamus_ILSVRC2012_val_00045847_st.jpg","shower curtain",794,"shower curtain"
684,"pineapple_ILSVRC2012_val_00012582_st.jpg","mountain",970,"mountain"
685,"crab_ILSVRC2012_val_00008705_st.jpg","rock crab",119,"rock crab"
686,"cabbage_ILSVRC2012_val_00037102_st.jpg","mountain",970,"mountain"
687,"cabbage_ILSVRC2012_val_00005749_st.jpg","promontory",976,"promontory"
688,"swine_ILSVRC2012_val_00011892_st.jpg","mountain",970,"mountain"
689,"mushroom_ILSVRC2012_val_00009394_st.jpg","earth star fungus",995,"earth star fungus"
690,"bee_ILSVRC2012_val_00002566_st.jpg","fire screen",556,"fire screen"
691,"pineapple_ILSVRC2012_val_00024461_st.jpg","swimming cap",433,"swimming cap"
692,"mug_ILSVRC2012_val_00043571_st.jpg","tea cup",968,"tea cup"
693,"bellpepper_ILSVRC2012_val_00048089_st.jpg","Band-Aid",419,"Band-Aid"
694,"apple_ILSVRC2012_val_00045087_st.jpg","rifle",764,"rifle"
695,"shoe_ILSVRC2012_val_00020303_st.jpg","cowboy boot",514,"cowboy boot"
696,"butterfly_ILSVRC2012_val_00025307_st.jpg","coral fungus",991,"coral fungus"
697,"cabbage_ILSVRC2012_val_00007752_st.jpg","night snake",60,"night snake"
698,"airplane_ILSVRC2012_val_00030531_st.jpg","submarine",833,"submarine"
699,"corn_ILSVRC2012_val_00011594_st.jpg","thatched roof",853,"thatched roof"
700,"tiger_ILSVRC2012_val_00048186_st.jpg","suit",834,"suit"
701,"elephant_ILSVRC2012_val_00040375_st.jpg","cloak",501,"cloak"
702,"lemon_ILSVRC2012_val_00045149_st.jpg","earth star fungus",995,"earth star fungus"
703,"camel_ILSVRC2012_val_00003409_st.jpg","quilt",750,"quilt"
704,"chair_ILSVRC2012_val_00004120_st.jpg","couch",831,"couch"
705,"rabbit_ILSVRC2012_val_00044412_st.jpg","wool",911,"wool"
706,"cat_ILSVRC2012_val_00000796_st.jpg","cloak",501,"cloak"
707,"butterfly_ILSVRC2012_val_00035074_st.jpg","rifle",764,"rifle"
708,"mug_ILSVRC2012_val_00020276_st.jpg","mask",643,"mask"
709,"shoe_ILSVRC2012_val_00033141_st.jpg","mask",643,"mask"
710,"clock_ILSVRC2012_val_00035392_st.jpg","flute",558,"flute"
711,"bear_ILSVRC2012_val_00041813_st.jpg","quilt",750,"quilt"
712,"mug_ILSVRC2012_val_00027194_st.jpg","vase",883,"vase"
713,"bird_ILSVRC2012_val_00004344_st.jpg","cloak",501,"cloak"
714,"snail_ILSVRC2012_val_00023958_st.jpg","hunting bow",456,"hunting bow"
715,"airplane_ILSVRC2012_val_00023781_st.jpg","muzzle",676,"muzzle"
716,"microwave_ILSVRC2012_val_00047421_st.jpg","window screen",904,"window screen"
717,"flower_ILSVRC2012_val_00048934_st.jpg","quilt",750,"quilt"
718,"spider_ILSVRC2012_val_00026030_st.jpg","mask",643,"mask"
719,"banana_ILSVRC2012_val_00049606_st.jpg","sarong",775,"sarong"
